line_type,os_type,library_version,device_id,app_version,log_number,process_id,os_build_version,os_version,level,message,package,obj_name,thread_id,log_time,short_user_id,version,time_in_bkgd,obj_memref,file_line_index,received_time,app_id,received_date,device_id_prefix
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:26.876,485526135,1,LARGE,0,1106,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:26.879,485526135,1,LARGE,0,1107,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:27.215,485526135,1,LARGE,0,1108,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:28.222,485526135,1,LARGE,0,1109,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:28.225,485526135,1,LARGE,0,1110,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:28.609,485526135,1,LARGE,0,1111,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:29.617,485526135,1,LARGE,0,1112,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:29.621,485526135,1,LARGE,0,1113,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:30,485526135,1,LARGE,0,1114,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:31.008,485526135,1,LARGE,0,1115,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:31.011,485526135,1,LARGE,0,1116,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:31.379,485526135,1,LARGE,0,1117,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:32.387,485526135,1,LARGE,0,1118,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:32.39,485526135,1,LARGE,0,1119,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:32.793,485526135,1,LARGE,0,1120,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:33.801,485526135,1,LARGE,0,1121,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:33.803,485526135,1,LARGE,0,1122,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:34.169,485526135,1,LARGE,0,1123,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:35.177,485526135,1,LARGE,0,1124,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:35.179,485526135,1,LARGE,0,1125,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:35.521,485526135,1,LARGE,0,1126,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:36.528,485526135,1,LARGE,0,1127,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:36.531,485526135,1,LARGE,0,1128,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:36.919,485526135,1,LARGE,0,1129,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:37.925,485526135,1,LARGE,0,1130,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:37.928,485526135,1,LARGE,0,1131,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"refresh() FAILED with error {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:38.32,485526135,1,LARGE,0,1132,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,Change driveid F94DD4F0-B659-4D9B-9C20-139D59DCEC28 status to 1,SDK,CMTTripDatabase,0x282680900,2025-11-05 06:50:39.256,485526135,1,BACK,0,1133,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,send file=/private/var/mobile/Containers/Data/Application/AC0318FF-31F1-4F27-9ADC-40DB2952DE9C/Library/Application Support/FilterEngine/file/ready_to_upload/1762159684.bz2 for driveid=F94DD4F0-B659-4D9B-9C20-139D59DCEC28,SDK,CMTTripUploader,0x282680900,2025-11-05 06:50:39.274,485526135,1,BACK,0,1134,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"url(with:) > {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""},""path"":""/upload?filename=1762159684.bz2&token=aioi-prod&upload_id=DCF19B7D-5CBE-47E3-8592-C0CD96193F2C""}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.288,485526135,1,LARGE,0,1135,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"url(with:) @ {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.289,485526135,1,LARGE,0,1136,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"url(with:) < {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""},""path"":""/upload?filename=1762159684.bz2&token=aioi-prod&upload_id=DCF19B7D-5CBE-47E3-8592-C0CD96193F2C""}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.29,485526135,1,LARGE,0,1137,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) > {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.291,485526135,1,LARGE,0,1138,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) @ {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.292,485526135,1,LARGE,0,1139,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"create(url:httpMethod:additionalHeaders:timeout:) < {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.293,485526135,1,LARGE,0,1140,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"upload(_:file:) > {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.294,485526135,1,LARGE,0,1141,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"upload(_:file:) $ {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.294,485526135,1,LARGE,0,1142,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() > {""type"":""APILogging"",""data"":{""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""},""versions"":{""CMTCore"":""10.7.1""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.328,485526135,1,LARGE,0,1143,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"refresh() $ {""type"":""APILogging"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.33,485526135,1,LARGE,0,1144,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,Tick File Upload Failure: cancelled,APP,<CMTCoreWrapper: 0x131d06b20>,0x282903f00,2025-11-05 06:50:39.621,485526135,1,BACK,0,1145,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"upload(_:file:) FAILED with error {""type"":""APILogging"",""data"":{}}",SDK,CMTCore,MAIN,2025-11-05 06:50:39.621,485526135,1,LARGE,0,1146,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,"Failed to upload drive file for driveid=F94DD4F0-B659-4D9B-9C20-139D59DCEC28, will try again soon",SDK,CMTTripUploader,0x282680900,2025-11-05 06:50:39.623,485526135,1,BACK,0,1147,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,INFO,Change driveid F94DD4F0-B659-4D9B-9C20-139D59DCEC28 status to 0,SDK,CMTTripDatabase,0x282680900,2025-11-05 06:50:39.624,485526135,1,BACK,0,1148,2025-11-07 02:47:39.494,474,2025-11-07,26  
json,iOS,13.3.1.29226 (ea8d074fa101f087),26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA,3.0.14.122,1727,6176,20H364,16.7.12,ERROR,"Tick file upload failed with error {""type"":""Tick File Uploader"",""data"":{""versions"":{""CMTCore"":""10.7.1""},""filename"":""1762159684.bz2"",""ids"":{""device_id"":""26A5ADE0-A66F-4EA2-BF47-B3BC1E535EBA"",""short_user_id"":""485526135"",""install_id"":""E28C5261-8AA3-44D6-B812-034AF51F5ED5"",""user_id"":""34dcea27942d4f7b89c937cb3b56e0e3""}}}",SDK,SensorEngine/Tick File Uploader,MAIN,2025-11-05 06:50:39.623,485526135,1,LARGE,0,1149,2025-11-07 02:47:39.494,474,2025-11-07,26  
